admin_code,quarters_observed,positive_gap_quarters,negative_gap_quarters,mean_gap_z,mean_gap_ratio,gap_type,dong_name,sggnm,minimum_period_ratio,mean_period_ratio,sales_amount,floating_population,store_count,data_quality_warning,공부,생활서비스,쇼핑,식사,여가문화,카페,top_3_industries
11260550,4,1,0,-0.1762024723082127,0.9800424802551913,일반형,면목5동,중랑구,0.9730538922155688,0.9810379241516964,6389660401,2362972,437,,0.018796784095317993,0.46316615191893984,0.1684558462342606,0.316765555440667,0.03281566231081457,0.0,자동차수리 · 한식음식점 · 슈퍼마켓
11215810,4,0,0,-0.1849171989728003,0.9431894671818949,일반형,광장동,광진구,0.8323353293413174,0.8542914171656687,40947235441,6141905,1040,,0.10565860242833384,0.2327493750764252,0.37524714473433946,0.2044420796139481,0.03097487245085245,0.05092792569610097,일반의류 · 일반의원 · 한식음식점
11260610,4,0,0,-0.18735524728814554,0.945765579338864,일반형,중화2동,중랑구,1.0,1.0,43049812238,7807056,1199,,0.006769188106766488,0.22575203975968616,0.21937225732343274,0.44867073833484716,0.0961492148471284,0.0032865616281390108,한식음식점 · 반찬가게 · 슈퍼마켓
11440555,4,0,0,-0.19184426259846715,0.9410947207633436,일반형,아현동,마포구,0.5359281437125748,0.5738522954091816,36509402289,7711312,1275,,0.047430465344039205,0.600357616142183,0.19971000103709752,0.12338689426743248,0.01426137875056024,0.014853644458687566,일반의원 · 의약품 · 한식음식점
11290715,4,0,0,-0.19825058580829555,0.9395807335897308,일반형,월곡1동,성북구,0.6856287425149701,0.6926147704590818,17306431159,7990456,836,,0.05151171364041711,0.45896670798411837,0.24450505393767763,0.20576642875028003,0.016401383473702926,0.02284871221380392,의약품 · 한식음식점 · 슈퍼마켓
11200720,4,0,0,-0.20834339133208474,0.94269174921916,일반형,송정동,성동구,0.7245508982035929,0.7435129740518961,6639254427,3275272,459,,0.0,0.30949068582817846,0.4282339347378651,0.21331948271787476,0.03644504554848565,0.01251085116759602,한식음식점 · 슈퍼마켓 · 조명용품
11200615,4,0,0,-0.2087092617655242,0.9384675106982765,일반형,금호2·3가동,성동구,0.9850299401197604,0.9900199600798404,16737813459,5454810,805,,0.038714920834033176,0.28383491587101456,0.25022193539551024,0.3843016635211265,0.03402849675647111,0.008898067621844441,한식음식점 · 일반의원 · 의약품
11350640,4,0,1,-0.23057171526687434,0.9495236953694428,일반형,상계2동,노원구,0.6916167664670658,0.7105788423153693,94836299343,10163366,2383,,0.024295355259136515,0.2502676000057553,0.2568520798760793,0.35330510288909894,0.07596217880608112,0.03931768316384884,한식음식점 · 일반의류 · 일반의원
11215770,4,0,0,-0.23132272025342815,0.9372656469025735,일반형,중곡4동,광진구,0.8532934131736527,0.8842315369261476,35538769238,6389649,982,,0.01546997616372547,0.46354434872734185,0.22635712033601968,0.2078537558948878,0.056080237687830534,0.0306945611901947,일반의원 · 핸드폰 · 한식음식점
11260540,4,0,0,-0.23521846474682337,0.9278018723226762,일반형,면목4동,중랑구,0.9880239520958084,0.9890219560878244,13116781562,4493472,525,,0.21735531955944912,0.2374403731036228,0.3551160285762789,0.1221007712471045,0.04951772070990901,0.018469786803635726,문구 · 슈퍼마켓 · 편의점
11230600,4,0,0,-0.24753352957995112,0.9248325228343577,일반형,답십리1동,동대문구,1.0,1.0,42030291531,6767873,1137,,0.0582023871329973,0.13928098815784537,0.6206503355029036,0.13375972726369142,0.033992963050142495,0.014113598892419732,조명용품 · 일반의류 · 육류판매
11680521,4,0,0,-0.2513567848546682,0.9218350651342044,일반형,논현1동,강남구,0.5299401197604791,0.6017964071856288,260554044768,9197399,4191,,0.007931474135587117,0.3655163326050063,0.3254147925183669,0.22907988606028562,0.04790504151687213,0.024152473163881888,일반의원 · 한식음식점 · 가구
11140680,4,0,0,-0.25297202908459865,0.9318026294800312,일반형,중림동,중구,0.6077844311377245,0.6506986027944112,27048232056,1945691,626,,0.0022801911367925747,0.3315412358350701,0.21009979788085267,0.37219306822557524,0.05440377910664876,0.029481927815060593,한식음식점 · 의료기기 · 일반의원
11320522,4,0,0,-0.25698899622270976,0.926628023609946,일반형,도봉2동,도봉구,0.6107784431137725,0.6287425149700598,13380603185,3037470,896,,0.10234397994368144,0.24566901861980597,0.20430931619470188,0.32899584406889354,0.09518153833511206,0.023500302837805142,한식음식점 · 슈퍼마켓 · 의약품
11215840,4,0,0,-0.2748831095497202,0.9140111582952246,일반형,자양3동,광진구,0.8922155688622755,0.9021956087824352,41510736780,6560805,1187,,0.11567705014365201,0.18142359365754432,0.3137280951195875,0.2664818457361045,0.03851180537875291,0.08417760996435872,한식음식점 · 편의점 · 일반의원
11110670,4,0,0,-0.2822389604553332,0.9202019665040881,일반형,창신1동,종로구,0.9760479041916168,0.9830339321357284,76272544094,2847894,1538,,0.38830719927866997,0.14650211094609356,0.3002880116962262,0.13592233340510185,0.020776835463190757,0.008203509210717688,문구 · 신발 · 한식음식점
11290760,4,0,0,-0.28511437784622984,0.9116910781732912,일반형,장위1동,성북구,0.6077844311377245,0.6147704590818363,10970401438,6547080,656,,0.020160124153152253,0.19040497030168935,0.35538959344689025,0.3371560950530095,0.08401398209617641,0.01287523494908227,한식음식점 · 슈퍼마켓 · 편의점
11290725,4,0,0,-0.30203585592699145,0.9059640845768235,일반형,월곡2동,성북구,0.8562874251497006,0.8772455089820359,28694438382,6476470,969,,0.06146990934335409,0.25627423670410415,0.20356288247356435,0.3840002148957201,0.06168194409095928,0.033010812492297974,한식음식점 · 의약품 · 슈퍼마켓
11350560,4,0,0,-0.30336184703465346,0.9133842202056837,일반형,월계1동,노원구,0.9700598802395208,0.9760479041916168,24199024382,4573146,905,,0.00978447350861469,0.27305785455198106,0.17684817720103077,0.43551920745364203,0.06992188045641186,0.03486840682831955,한식음식점 · 의약품 · 편의점
11350595,4,0,0,-0.30812483116815637,0.9066196008211692,일반형,공릉1동,노원구,1.0,1.0,72371761036,10139716,2049,,0.02164552729649291,0.22105190753949086,0.2125529767521906,0.43384490394508407,0.07094401680299053,0.039960667663751004,한식음식점 · 반찬가게 · 의약품
11170650,4,0,0,-0.3115846735508973,0.9059207575169914,일반형,이태원1동,용산구,0.8233532934131736,0.8323353293413174,83354980644,2476459,1549,,0.00028441211091213267,0.01969723528594189,0.33832536558845633,0.4425755926278348,0.16364154024888314,0.03547585413797172,양식음식점 · 한식음식점 · 호프-간이주점
11200580,4,0,0,-0.3571218689569091,0.8884573184852264,일반형,응봉동,성동구,0.5868263473053892,0.6047904191616766,2554899779,2747744,271,하위 5% 규모: 잔차 과장 가능,0.3065403826942051,0.16591170678558348,0.3033469415787992,0.1402283819290275,0.04840438870302943,0.03556819830935529,일반교습학원 · 슈퍼마켓 · 한식음식점
11200645,4,0,0,-0.35822432835264095,0.8923101307573467,일반형,옥수동,성동구,0.7544910179640718,0.8063872255489022,10326405769,2805400,809,,0.27208415249714557,0.32178477345673634,0.06015946544197822,0.24913427339095684,0.07023532613615621,0.026602009077026808,한식음식점 · 일반의원 · 일반교습학원
11290580,4,0,0,-0.3646285822439854,0.9115568692441938,일반형,돈암1동,성북구,0.5538922155688623,0.5848303393213573,8758323312,2268425,343,하위 5% 규모: 잔차 과장 가능,0.3923072602597706,0.43785547420311993,0.09179548988542752,0.03793984215503005,0.040073310780742735,2.862271590916579e-05,일반교습학원 · 의약품 · 일반의원
11110530,4,0,0,-0.3986334105066756,0.8792596520144489,일반형,사직동,종로구,0.6916167664670658,0.7285429141716567,111331653373,3910218,2655,,0.04289441304711773,0.07120651715680508,0.11437076888043424,0.5810051774609425,0.0781633927940067,0.11235973066069378,한식음식점 · 커피-음료 · 호프-간이주점
11290525,4,0,1,-0.4085562207938335,0.8894766791644467,일반형,성북동,성북구,0.7365269461077845,0.7574850299401197,29439475206,4206870,998,,0.08632987589676941,0.24768404551973452,0.2059059542530352,0.39403419506730186,0.017981560245072258,0.04806436901808677,한식음식점 · 일반의원 · 슈퍼마켓
11410565,4,0,0,-0.44539924871652503,0.8643468131745395,일반형,충현동,서대문구,0.7125748502994012,0.7514970059880239,30723570402,10746254,1070,,0.010303582912336023,0.12294196451054777,0.21427792013949798,0.5229071980173953,0.08011040607571375,0.04945892834450914,한식음식점 · 편의점 · 커피-음료
11215847,4,0,0,-0.45299347656708966,0.8597250801785776,일반형,자양4동,광진구,0.9251497005988024,0.935129740518962,43574051716,8810461,1486,,0.004519494199977921,0.20870077330129913,0.26882502940847247,0.41675551205012024,0.07874155998534639,0.02245763105478387,한식음식점 · 중식음식점 · 편의점
11200650,4,0,1,-0.48046413615304434,0.8631868054390736,일반형,성수1가1동,성동구,0.7874251497005988,0.8083832335329341,18054488280,2972249,1114,,0.04158411229143959,0.1640106880392846,0.23885973299931157,0.451347037790428,0.05325243712750634,0.05094599175202987,한식음식점 · 슈퍼마켓 · 양식음식점
11350612,4,0,0,-0.502208377424787,0.8451618053790071,일반형,하계2동,노원구,0.8892215568862275,0.8962075848303392,2445995318,2564244,280,하위 5% 규모: 잔차 과장 가능,0.10750678836745017,0.49087743961086355,0.39159369069569083,0.010022081325995408,0.0,0.0,슈퍼마켓 · 일반의원 · 의약품
11320514,4,0,0,-0.509467537911244,0.845152878156458,일반형,창4동,도봉구,0.6706586826347305,0.6886227544910181,24734602257,3460963,949,,0.0780010379772326,0.23305419772289326,0.1329725343397908,0.3940585940993488,0.1412672199332063,0.02064641592752821,한식음식점 · 편의점 · 호프-간이주점
11290685,4,0,0,-0.5342673630708645,0.8401527430881344,일반형,길음2동,성북구,0.6287425149700598,0.655688622754491,24386185115,4857812,1062,,0.08357438346297077,0.3188140735148356,0.2622427895073411,0.3013244442846509,0.012618083826925792,0.021426225403275833,의약품 · 패스트푸드점 · 한식음식점
11200535,4,0,1,-0.5418007910821185,0.8538993014063057,일반형,왕십리도선동,성동구,0.9790419161676648,0.9880239520958084,48245035576,5511049,1758,,0.009508846962654378,0.13891538832928066,0.43540780538774826,0.3083892438334389,0.09564759617040354,0.01213111931647423,한식음식점 · 육류판매 · 편의점
11215780,4,0,0,-0.5447686830625778,0.8523795872012425,일반형,능동,광진구,0.9461077844311376,0.9700598802395208,23091593954,2012058,613,,0.016128295333007397,0.18931375069683073,0.2293049172156771,0.4083260398040515,0.11700601835379043,0.03992097859664279,한식음식점 · 호프-간이주점 · 의약품
11215830,4,0,1,-0.5812532892487478,0.8289356206083376,일반형,자양2동,광진구,0.9041916167664672,0.9121756487025948,18500629805,5100964,1056,,0.0681492862291236,0.3089282062416793,0.26654441443216587,0.2739084669231346,0.05790584030336474,0.02456378587053188,한식음식점 · 의약품 · 슈퍼마켓
11740620,4,0,0,-0.5835077762657588,0.8217167262817329,일반형,천호3동,강동구,0.5808383233532934,0.6057884231536926,41213714765,7473454,1381,,0.002030264912471789,0.3627684887239744,0.26478646739865164,0.2758161568016083,0.08808254782902727,0.006516074334266578,일반의원 · 한식음식점 · 의약품
11320511,4,0,1,-0.6000642713397664,0.8273072980775216,일반형,창1동,도봉구,0.6706586826347305,0.6936127744510978,30682685938,3357329,713,,0.03125549210189227,0.4161252731198229,0.1946391137355975,0.2809274806129263,0.04365161334657598,0.03340102708318508,일반의원 · 치과의원 · 한식음식점
11290770,4,0,1,-0.6455221352663744,0.8533243464491465,일반형,장위2동,성북구,0.937125748502994,0.9510978043912176,14118815886,6084675,660,,0.007092936391308927,0.4148126041368226,0.2854095856576566,0.2647036892595116,0.020032165323470952,0.007949019231229319,한식음식점 · 일반의원 · 의약품
11260575,4,0,0,-0.6613809176987719,0.8060831494485812,일반형,면목3·8동,중랑구,0.9850299401197604,0.992015968063872,43134862522,6471946,1288,,0.013923618852237685,0.47128490340340673,0.18664560527795346,0.22159238001801831,0.08826867819639135,0.018284814251992437,의약품 · 한식음식점 · 일반의원
11230560,4,0,1,-0.6819853351151219,0.8058897007985169,일반형,전농1동,동대문구,1.0,1.0,51580097296,11037456,1923,,0.014544458702643391,0.25866653221754715,0.4862838072417738,0.17844041714736666,0.04593202345866316,0.01613276123200588,슈퍼마켓 · 한식음식점 · 일반의원
11350670,4,0,1,-0.71813710439101,0.7886387271877573,일반형,상계5동,노원구,0.5329341317365269,0.5838323353293413,25163604977,5306644,1167,,0.09231994998822143,0.26871802025904135,0.32759659355385373,0.23484277790886415,0.05759800033917056,0.01892465795084874,슈퍼마켓 · 한식음식점 · 일반교습학원
11260580,4,0,2,-0.7414861463254767,0.8179122698007864,일반형,상봉1동,중랑구,0.994011976047904,0.996007984031936,24573448129,5188135,825,,0.014310569284128811,0.12611865037135586,0.23646574520172825,0.5553734055292864,0.026441561704691932,0.04129006790880878,패스트푸드점 · 슈퍼마켓 · 한식음식점
11215760,4,0,1,-0.7777142314367037,0.7743763232151037,일반형,중곡3동,광진구,0.9580838323353292,0.9770459081836328,17371095329,4252517,783,,0.029314314978738553,0.3908878364546335,0.18189123202410584,0.23848633126109764,0.11188747751301918,0.04753280776840529,일반의원 · 한식음식점 · 의약품
11200590,4,0,0,-0.7835545640004971,0.7686761783439925,일반형,금호1가동,성동구,0.940119760479042,0.9580838323353292,5985321219,3089717,413,,0.19556539393144975,0.3581852310941108,0.17949579557895404,0.2422479352314942,0.018236478712872903,0.006269165451118289,일반의원 · 한식음식점 · 일반교습학원
11290610,4,0,2,-0.9378217068234471,0.7529274491519967,일반형,보문동,성북구,0.8982035928143712,0.9111776447105788,14504620674,5095415,723,,0.06350135220364882,0.2508492752604059,0.29684340044258645,0.2921551665667503,0.07247835794040704,0.02417244758620152,한식음식점 · 슈퍼마켓 · 편의점
11350580,4,0,3,-0.9509772945777404,0.7245276717027119,통과형,월계3동,노원구,0.8383233532934131,0.8493013972055888,9315407735,2300869,580,,0.04162978068506413,0.3334722472027146,0.17199046253019434,0.38774899701156235,0.0336728785173245,0.031485634053140026,한식음식점 · 의약품 · 슈퍼마켓
11290660,4,0,2,-0.974218430401292,0.7212251698459046,일반형,길음1동,성북구,0.6526946107784432,0.6796407185628742,13729519245,6201426,909,,0.319088214876529,0.31375889855493627,0.1763055433919529,0.1372662258138668,0.04351856524164842,0.01006255212106664,일반의원 · 일반교습학원 · 예술학원
11200570,4,0,2,-1.1315966079596924,0.6883401695960021,일반형,행당2동,성동구,0.9880239520958084,0.9920159680638724,5833741677,4292517,498,,0.17187087147739674,0.4786828228973019,0.20032479268107983,0.13190068511838907,0.015863788820966677,0.0013570390048657616,일반의원 · 편의점 · 치과의원
11140590,4,0,3,-1.1343019939419405,0.6761647299342874,통과형,광희동,중구,0.9730538922155688,0.9810379241516964,176129155339,6670949,4885,,0.011604344090937854,0.05788905332780147,0.6480923608036199,0.2276426775387024,0.03754138765540248,0.017230176583535928,청과상 · 운동/경기용품 · 한식음식점
11740685,4,0,3,-1.1348105043762873,0.6769561153142165,통과형,길동,강동구,0.5598802395209581,0.5798403193612774,110895860307,18073434,2729,,0.030795508863412743,0.30095430642412646,0.3118806349691742,0.262665066417825,0.0689947041198709,0.024709779205590702,한식음식점 · 의약품 · 일반의원
11350570,4,0,1,-1.1516304717693755,0.6974855670019581,일반형,월계2동,노원구,0.8413173652694611,0.8473053892215568,4778671939,3670360,459,,0.07827717172781633,0.16846979626905917,0.487207532285049,0.220079400809439,0.02753611394121692,0.018429984967419627,슈퍼마켓 · 화장품 · 육류판매
11320515,4,0,2,-1.175931060265257,0.6921973197196224,일반형,창5동,도봉구,0.6796407185628742,0.7035928143712574,61180128406,3752012,1888,,0.055358169249410255,0.47141239816638775,0.24694769641114897,0.15804626382660097,0.052897839385420656,0.015337632961031416,일반의원 · 의약품 · 일반의류
11230610,4,0,2,-1.1945761801553065,0.6723366482939388,일반형,답십리2동,동대문구,0.997005988023952,0.999001996007984,29056777692,5711539,1619,,0.032479037283608785,0.3610272287311548,0.1900871735519626,0.3515218790352027,0.04491306547591836,0.019971615922152748,한식음식점 · 의약품 · 일반의원
11140615,4,0,2,-1.4726206100796873,0.6218929460697249,일반형,신당동,중구,0.9670658682634732,0.9740518962075848,107638517081,5268914,9992,,0.0,0.04115043801343728,0.809445565748875,0.1336045463649228,0.006354416881136445,0.009445032991628381,일반의류 · 한식음식점 · 슈퍼마켓
11680590,4,0,4,-1.5138496630185108,0.6150249716159252,통과형,삼성2동,강남구,0.5059880239520959,0.5259481037924152,92938918999,8719348,2929,,0.07242889367017954,0.20955195755192238,0.24431859507903592,0.3344999451449882,0.07553741570929545,0.06366319284457853,한식음식점 · 일반의원 · 편의점
11680531,4,0,4,-1.8291553680211758,0.5317210889173997,통과형,논현2동,강남구,0.6107784431137725,0.6487025948103793,203485513107,11457248,4465,,0.008401151663809486,0.20461144835950348,0.36565239517997133,0.3331814520886781,0.058243522593020874,0.029910030115016722,한식음식점 · 운동/경기용품 · 일반의원
11200540,4,0,4,-1.893066875685349,0.5205438325850821,통과형,마장동,성동구,1.0,1.0,29063520125,4952140,2216,,0.04509595101911283,0.3726405291726513,0.1400884544779484,0.35942204096655345,0.058577058617740305,0.02417596574599375,한식음식점 · 철물점 · 슈퍼마켓
11200690,4,0,4,-2.08932546266749,0.48720270999945486,통과형,성수2가3동,성동구,0.9790419161676648,0.9830339321357288,118202449021,6050654,3152,,0.025729541115173338,0.1364451701092475,0.4454751992714214,0.2991483799774562,0.04266595086455455,0.05053575866214709,한식음식점 · 일반의류 · 컴퓨터및주변장치판매
11110690,4,0,4,-5.575207768878665,0.1502191321084418,통과형,창신3동,종로구,0.9101796407185628,0.9321357285429142,571412165,815624,158,하위 5% 규모: 잔차 과장 가능,0.0,0.13584742634941976,0.14022457327277937,0.21267668321342093,0.43143928341112586,0.0798120337532541,스포츠클럽 · 한식음식점 · 미용실
